455400,455400,22.3022191509,114.1887345154,0.5641207537,-161.5292546797,71.2874172460,-5.0420738167
455401,455401,22.3022154889,114.1887171828,0.5945052439,-163.3152451820,70.8819352736,-5.0117301649
455402,455402,22.3022114360,114.1887093344,0.7608633415,-164.1239671895,70.4331441437,-4.8453877275
455403,455403,22.3022038279,114.1887002540,1.0430390046,-165.0596452827,69.5906857265,-4.5632267314
455404,455404,22.3022001524,114.1887003056,0.9782352728,-165.0543344221,69.1836745921,-4.6280257985
455405,455405,22.3022002566,114.1886997930,1.0238370019,-165.1071578503,69.1952131889,-4.5824255634
455406,455406,22.3022000961,114.1887002386,1.0213829408,-165.0612433276,69.1774380089,-4.5848782383
455407,455407,22.3022005500,114.1887004802,1.0431320707,-165.0363492088,69.2277083113,-4.5631290237
455408,455408,22.3021998606,114.1887001305,0.9629382983,-165.0723801600,69.1513580196,-4.6433228843
455409,455409,22.3021996207,114.1886999008,0.9206341041,-165.0960496809,69.1247951794,-4.6856273976
455410,455410,22.3022000165,114.1886998947,0.9119562810,-165.0966705617,69.1686295224,-4.6943057220
455411,455411,22.3021998091,114.1886998964,0.9127856973,-165.0964979353,69.1456563318,-4.6934760470
455412,455412,22.3021998652,114.1886997586,0.9272342909,-165.1107012034,69.1518769821,-4.6790278890
455413,455413,22.3021996349,114.1886996868,0.9112776208,-165.1180953398,69.1263663217,-4.6949844687
455414,455414,22.3021996277,114.1886999162,0.9348459330,-165.0944639499,69.1255678356,-4.6714155360
455415,455415,22.3021995109,114.1886999570,0.9632664904,-165.0902588962,69.1126354930,-4.6429947260
455416,455416,22.3021997102,114.1887002974,0.9437346686,-165.0551786252,69.1347110438,-4.6625258853
455417,455417,22.3021996764,114.1887004051,0.9462114237,-165.0440858224,69.1309626049,-4.6600488003
455418,455418,22.3021996235,114.1887004026,0.9359380755,-165.0443390417,69.1251026504,-4.6703220903
455419,455419,22.3021997164,114.1887005101,0.9403436165,-165.0332605544,69.1353908308,-4.6659163769
455420,455420,22.3021996056,114.1887005596,0.9415973495,-165.0281623844,69.1231233480,-4.6646623761
455421,455421,22.3021995830,114.1887005797,0.9085963198,-165.0260903204,69.1206255442,-4.6976633255
455422,455422,22.3021994423,114.1887004888,0.8808812093,-165.0354580674,69.1050443360,-4.7253785072
455423,455423,22.3021989542,114.1887000034,0.8568424996,-165.0854750476,69.0509919138,-4.7494179133
455424,455424,22.3021986099,114.1886997640,0.8226263767,-165.1101439619,69.0128652445,-4.7836342539
455425,455425,22.3021986916,114.1886996759,0.8056412832,-165.1192135102,69.0219095496,-4.8006196819
455426,455426,22.3021984424,114.1886998405,0.7746307650,-165.1022600193,68.9943184901,-4.8316294571
455427,455427,22.3021980457,114.1886998215,0.7657356662,-165.1042158163,68.9503839996,-4.8405241217
455428,455428,22.3021976761,114.1886995006,0.7147054780,-165.1372782798,68.9094574641,-4.8915547168
455429,455429,22.3021969666,114.1886993336,0.6818178388,-165.1544884140,68.8308994425,-4.9244419343
455430,455430,22.3021972294,114.1886993541,0.6539040189,-165.1523701606,68.8599969216,-4.9523560224
455431,455431,22.3021970943,114.1886989024,0.6003377791,-165.1989217658,68.8450385045,-5.0059233035
455432,455432,22.3021969373,114.1886988905,0.6039847900,-165.2001459375,68.8276508555,-5.0022761331
455433,455433,22.3021963864,114.1886983902,0.5339724951,-165.2516960595,68.7666508847,-5.0722890916
455434,455434,22.3021966058,114.1886984619,0.5217124884,-165.2443042233,68.7909400902,-5.0845491750
455435,455435,22.3021965941,114.1886981467,0.5010182084,-165.2767867629,68.7896480553,-5.1052442832
455436,455436,22.3021962395,114.1886978450,0.4339142213,-165.3078677632,68.7503763710,-5.1723486468
455437,455437,22.3021959019,114.1886975892,0.3992442663,-165.3342275398,68.7129937463,-5.2070188731
455438,455438,22.3021952761,114.1886972276,0.3475119036,-165.3714878784,68.6436963919,-5.2587514407
455439,455439,22.3021954378,114.1886975126,0.3557460346,-165.3421169376,68.6616077588,-5.2505167452
455440,455440,22.3021954104,114.1886971328,0.3289076776,-165.3812509945,68.6585650689,-5.2773560832
455441,455441,22.3021941533,114.1886963786,0.3004136377,-165.4589694688,68.5193663343,-5.3058506093
455442,455442,22.3021838313,114.1886926636,0.2664876341,-165.8417829600,67.3763670281,-5.3397740950
455443,455443,22.3021591837,114.1886851293,0.2990889990,-166.6181616250,64.6470393369,-5.3071640401
455444,455444,22.3021211922,114.1886702407,0.3180293999,-168.1523633360,60.4400936957,-5.2882216184
455445,455445,22.3020723336,114.1886450460,0.3092792269,-170.7485313512,55.0297909151,-5.2969904786
455446,455446,22.3020141890,114.1886108615,0.3652246777,-174.2710453160,48.5912301679,-5.2410864608
455447,455447,22.3019517058,114.1885708667,0.4552493332,-178.3922764070,41.6722362176,-5.1511251615
455448,455448,22.3018912781,114.1885242734,0.3838808408,-183.1934245036,34.9808701433,-5.2225880001
455449,455449,22.3018372784,114.1884752297,0.5147498376,-188.2470711542,29.0013056060,-5.0918348017
455450,455450,22.3017845577,114.1884188184,0.6039801571,-194.0598881834,23.1633858063,-5.0027535050
455451,455451,22.3017341484,114.1883564939,0.5801159156,-200.4820180275,17.5814238304,-5.0267973072
455452,455452,22.3016874821,114.1882906997,0.4055629986,-207.2616585552,12.4139477562,-5.2015536433
455453,455453,22.3016451107,114.1882257637,0.5348149883,-213.9528914467,7.7220748325,-5.0725141586
455454,455454,22.3015995609,114.1881530332,0.2425449809,-221.4472752919,2.6782428578,-5.3650347673
455455,455455,22.3015578983,114.1880846826,0.6228675293,-228.4903638137,-1.9351284555,-4.9849593687
455456,455456,22.3015152879,114.1880134762,0.5878084927,-235.8277112080,-6.6534549415,-5.0202876543
455457,455457,22.3014829875,114.1879475273,0.7116431237,-242.6233075424,-10.2301153296,-4.8967118624
455458,455458,22.3014567749,114.1878871231,0.7874193671,-248.8475538223,-13.1326569278,-4.8211801036
455459,455459,22.3014304372,114.1878308261,0.6524343019,-254.6485807787,-16.0490483787,-4.9564001913
455460,455460,22.3014137055,114.1877879555,0.9192241556,-259.0661100229,-17.9017553464,-4.6897927480
455461,455461,22.3013959618,114.1877521031,0.5292209645,-262.7604514304,-19.8665277801,-5.0799524855
455462,455462,22.3013866243,114.1877317917,0.4131935021,-264.8534042045,-20.9004725083,-5.1960696063
455463,455463,22.3013811674,114.1877237420,0.7466450159,-265.6828931350,-21.5047306480,-4.8626544654
455464,455464,22.3013779194,114.1877178073,0.7180017744,-266.2944179224,-21.8643794331,-4.8913243586
455465,455465,22.3013765852,114.1877175346,0.8985568048,-266.3225300455,-22.0121276891,-4.7107709779
455466,455466,22.3013754645,114.1877119172,0.4510762557,-266.9013425036,-22.1362160250,-5.1582761368
455467,455467,22.3013753170,114.1877082606,0.4501630940,-267.2781287192,-22.1525405248,-5.1592051226
455468,455468,22.3013761418,114.1877103567,0.7700374465,-267.0621539071,-22.0612100907,-4.8393214134
455469,455469,22.3013757262,114.1877095185,0.7348400360,-267.1485207728,-22.1072250910,-4.8745225924
455470,455470,22.3013756723,114.1877098414,0.7392305220,-267.1152534615,-22.1132033628,-4.8701307330
455471,455471,22.3013756262,114.1877099107,0.7428652145,-267.1081166501,-22.1183008733,-4.8664957599
455472,455472,22.3013751174,114.1877088492,0.7520549694,-267.2174974785,-22.1746392112,-4.8573107683
455473,455473,22.3013727185,114.1877012436,0.3326925213,-268.0011846504,-22.4402700310,-5.2767069844
455474,455474,22.3013748914,114.1876994307,0.7878821497,-268.1879985572,-22.1996496598,-4.8215243844
455475,455475,22.3013771371,114.1876836543,0.5920111228,-269.8136270067,-21.9509477588,-5.0174631298
455476,455476,22.3013850244,114.1876675911,0.4943172094,-271.4688045186,-21.0775212011,-5.1152244491
455477,455477,22.3014026245,114.1876572921,0.4487096737,-272.5299973372,-19.1285705470,-5.1608714134
455478,455478,22.3014259645,114.1876641280,0.3843184735,-271.8255706122,-16.5440403974,-5.2252257920
455479,455479,22.3014450965,114.1876850068,0.6741678853,-269.6741379546,-14.4255057344,-4.9352803125
455480,455480,22.3014596728,114.1877171665,0.6295975073,-266.3602930744,-12.8114748877,-4.9797083480
455481,455481,22.3014739843,114.1877569674,0.5602549274,-262.2590777088,-11.2267649259,-5.0488783564
455482,455482,22.3014917812,114.1878096426,0.9478391576,-256.8312842232,-9.2561270648,-4.6610705331
455483,455483,22.3015125693,114.1878612092,0.9177300291,-251.5176939197,-6.9542612834,-4.6909655063
455484,455484,22.3015360652,114.1879194872,1.1732229556,-245.5125504276,-4.3525449501,-4.4352368726
455485,455485,22.3015608423,114.1879782142,1.2576431100,-239.4611433967,-1.6089635821,-4.3505859884
455486,455486,22.3015912651,114.1880297865,1.0603143978,-234.1469424624,1.7598043334,-4.5477181772
455487,455487,22.3016203576,114.1880800383,1.0286463142,-228.9688303642,4.9812625876,-4.5792006799
455488,455488,22.3016485573,114.1881247328,0.9844020795,-224.3633607749,8.1038800627,-4.6232851364
455489,455489,22.3016812630,114.1881708198,1.4502738601,-219.6144068680,11.7254493706,-4.1572544717
455490,455490,22.3017153579,114.1882022474,0.7675057971,-216.3759666129,15.5008839539,-4.8399207458
455491,455491,22.3017382809,114.1882334168,0.8512965703,-213.1641664478,18.0392020135,-4.7560290563
455492,455492,22.3017582762,114.1882553431,0.7516749212,-210.9047892512,20.2533373083,-4.8555827350
455493,455493,22.3017699731,114.1882672319,0.6088737992,-209.6797225253,21.5485709790,-4.9983480016
455494,455494,22.3017753900,114.1882732776,0.5931077983,-209.0567480578,22.1484008381,-5.0140957427
455495,455495,22.3017766439,114.1882675550,0.0203513452,-209.6463994025,22.2872550951,-5.5868720778
455496,455496,22.3017740127,114.1882633039,-0.2892183852,-210.0844327511,21.9958976919,-5.8964551560
455497,455497,22.3017741259,114.1882629874,-0.3404003763,-210.1170478173,22.0084291405,-5.9476382694
455498,455498,22.3017747634,114.1882621447,-0.4069021459,-210.2038749111,22.0790220543,-6.0141431589
455499,455499,22.3017735722,114.1882604897,-0.5196094322,-210.3744120450,21.9471254862,-6.1268555879
455500,455500,22.3017733473,114.1882620141,-0.3867852112,-210.2173358584,21.9222103293,-5.9940260925
455501,455501,22.3017733834,114.1882630660,-0.2963998204,-210.1089488636,21.9262164466,-5.9036371440
455502,455502,22.3017733012,114.1882641926,-0.2019666371,-209.9928712296,21.9171122534,-5.8092001019
455503,455503,22.3017730526,114.1882644471,-0.1808667684,-209.9666470275,21.8895764172,-5.7880992691
455504,455504,22.3017731626,114.1882652650,-0.1029641113,-209.8823736604,21.9017645774,-5.7101938814
455505,455505,22.3017727768,114.1882646496,-0.1350281747,-209.9457824893,21.8590394777,-5.7422598755
455506,455506,22.3017727933,114.1882646097,-0.1438954466,-209.9498942817,21.8608627037,-5.7511272894
455507,455507,22.3017730932,114.1882661589,-0.0264895490,-209.7902634512,21.8940730955,-5.6337162598
455508,455508,22.3017730829,114.1882663878,0.0091652123,-209.7666783806,21.8929304466,-5.5980607151
455509,455509,22.3017732462,114.1882672087,0.0746956248,-209.6820935675,21.9110117216,-5.5325275873
455510,455510,22.3017733289,114.1882678557,0.1218517360,-209.6154233968,21.9201686776,-5.4853693178
455511,455511,22.3017731293,114.1882679751,0.1280985072,-209.6031193528,21.8980727269,-5.4791220610
455512,455512,22.3017732191,114.1882687761,0.1850536007,-209.5205868438,21.9080143129,-5.4221642904
455513,455513,22.3017732586,114.1882683273,0.1531603442,-209.5668263746,21.9123901187,-5.4540590834
455514,455514,22.3017733122,114.1882679226,0.1179354796,-209.6085315243,21.9183250683,-5.4892853403
455515,455515,22.3017729389,114.1882684303,0.1576564852,-209.5562200596,21.8769832836,-5.4495624640
455516,455516,22.3017731339,114.1882687523,0.1703403571,-209.5230343522,21.8985737048,-5.4368775811
455517,455517,22.3017733566,114.1882688738,0.1686329659,-209.5105139354,21.9232418145,-5.4385846507
455518,455518,22.3017732023,114.1882698465,0.2214075504,-209.4102946339,21.9061461805,-5.3858067114
455519,455519,22.3017724786,114.1882665965,0.0161725613,-209.7451677257,21.8260180771,-5.5910524158
455520,455520,22.3017724637,114.1882690839,0.1824395502,-209.4888704460,21.8243680285,-5.4247769958
455521,455521,22.3017725999,114.1882695338,0.2080713934,-209.4425149677,21.8394485976,-5.3991436838
455522,455522,22.3017725753,114.1882699601,0.2372282627,-209.3985896788,21.8367176738,-5.3699853623
455523,455523,22.3017751213,114.1882706038,0.1035263451,-209.3322544407,22.1186490113,-5.5036861390
455524,455524,22.3017828454,114.1882788382,0.0840148762,-208.4837491997,22.9739574228,-5.5231730303
455525,455525,22.3017980754,114.1882936400,0.0071028022,-206.9585080120,24.6604219987,-5.6000421072
455526,455526,22.3018202622,114.1883198336,0.2196277073,-204.2594367726,27.1172338893,-5.3874407157
455527,455527,22.3018490496,114.1883508099,0.4001478011,-201.0675323510,30.3049462000,-5.2068342672
455528,455528,22.3018823292,114.1883784453,0.2238361494,-198.2198746189,33.9901032575,-5.3830762019
455529,455529,22.3019277188,114.1884184951,0.5470529932,-194.0930050427,39.0162388540,-5.0597623495
455530,455530,22.3019762054,114.1884462937,0.2484242455,-191.2285007248,44.3853345940,-5.3583409278
455531,455531,22.3020280377,114.1884781767,0.3816837599,-187.9431460523,50.1249154619,-5.2250276306
455532,455532,22.3020854750,114.1885040964,0.3156994453,-185.2722507531,56.4851706626,-5.2909884778
455533,455533,22.3021429041,114.1885280821,0.3859393341,-182.8006415735,62.8445111257,-5.2207383075
455534,455534,22.3021971793,114.1885446145,0.2695633300,-181.0970339088,68.8546255672,-5.3371292526
455535,455535,22.3022479716,114.1885563893,0.1464891593,-179.8836681611,74.4790552115,-5.4602337008
455536,455536,22.3022957973,114.1885699766,0.2732848693,-178.4835442983,79.7749951893,-5.3334640468
455537,455537,22.3023390486,114.1885802640,0.3320923097,-177.4234629670,84.5643845708,-5.2746899731
455538,455538,22.3023739756,114.1885868277,0.3624348571,-176.7470883796,88.4319992107,-5.2443821121
455539,455539,22.3023988210,114.1885922908,0.4260608854,-176.1841264082,91.1832351981,-5.1807799759
455540,455540,22.3024145314,114.1885923065,0.3324668768,-176.1824846300,92.9229168371,-5.2743995126
455541,455541,22.3024221362,114.1885958946,0.4196841266,-175.8127551974,93.7650240037,-5.1871846100
455542,455542,22.3024255943,114.1885959566,0.4041199522,-175.8063660395,94.1479603063,-5.2027543499
455543,455543,22.3024252676,114.1885960307,0.3975234194,-175.7987278611,94.1117742772,-5.2093501303
455544,455544,22.3024250199,114.1885962035,0.3983321133,-175.7809200288,94.0843516204,-5.2085405337
455545,455545,22.3024250988,114.1885961462,0.4017143444,-175.7868251409,94.0930835567,-5.2051585957
455546,455546,22.3024251403,114.1885964810,0.4117784344,-175.7523258533,94.0976774204,-5.1950936243
455547,455547,22.3024250809,114.1885964509,0.3874732784,-175.7554296983,94.0911025932,-5.2193987681
455548,455548,22.3024249827,114.1885974397,0.4387803708,-175.6535399323,94.0802241001,-5.1680887055
455549,455549,22.3024240607,114.1886002658,0.5154341694,-175.3623375096,93.9781344463,-5.0914253617
455550,455550,22.3024248947,114.1885973711,0.4205243181,-175.6606073471,94.0704818191,-5.1863448077
455551,455551,22.3024252223,114.1885972090,0.4099741098,-175.6773119914,94.1067582785,-5.1968960197
455552,455552,22.3024255584,114.1885965284,0.3714848291,-175.7474381145,94.1439824396,-5.2353877925
455553,455553,22.3024254112,114.1885963560,0.3620652142,-175.7652045318,94.1276773957,-5.2448076519
455554,455554,22.3024254137,114.1885970013,0.3746999730,-175.6987096014,94.1279516029,-5.2321710663
455555,455555,22.3024255874,114.1885972902,0.3931579127,-175.6689448945,94.1471938770,-5.2137125953
455556,455556,22.3024257311,114.1885973151,0.3843293792,-175.6663824749,94.1631056874,-5.2225412988
455557,455557,22.3024266863,114.1885931350,0.2485142285,-176.0970943127,94.2688789516,-5.3583699172
455558,455558,22.3024257243,114.1885972753,0.3531193316,-175.6704805299,94.1623452260,-5.2537514482
455559,455559,22.3024251147,114.1886011930,0.4507690721,-175.2667955345,94.0948468884,-5.1560895879
455560,455560,22.3024261114,114.1885986648,0.4273636401,-175.5273039678,94.2052142257,-5.1795038403
455561,455561,22.3024254914,114.1886029319,0.5175018740,-175.0876190108,94.1365491285,-5.0893524918
455562,455562,22.3024285443,114.1886049004,0.5023375511,-174.8847728134,94.4746160898,-5.1045163418
455563,455563,22.3024393702,114.1886022907,0.4121905911,-175.1536667762,95.6734139693,-5.1946888710
455564,455564,22.3024580993,114.1886045924,0.4475496452,-174.9164749404,97.7473699930,-5.1593553131
455565,455565,22.3024865515,114.1886039450,0.4315622382,-174.9831443033,100.8980045812,-5.1753944650
455566,455566,22.3025224985,114.1886018685,0.4465888755,-175.1970737954,104.8785720961,-5.1604389976
455567,455567,22.3025675309,114.1885927495,0.4185112834,-176.1366474477,109.8652187337,-5.1886277879
455568,455568,22.3026187936,114.1885777661,0.3758178820,-177.6804974847,115.5417753583,-5.2314658987
455569,455569,22.3026719580,114.1885599362,0.3739407210,-179.5176498330,121.4289248819,-5.2335055312
455570,455570,22.3027268177,114.1885384696,0.3400205633,-181.7295353751,127.5038101889,-5.2676086202
455571,455571,22.3027828515,114.1885144643,0.3066127711,-184.2030037565,133.7087024083,-5.3012162354
455572,455572,22.3028410648,114.1884789280,0.2262357456,-187.8646360301,140.1549617637,-5.3818403526
455573,455573,22.3029006994,114.1884463879,0.2750258438,-191.2175320393,146.7586060436,-5.3333004032
455574,455574,22.3029573882,114.1883993169,0.1507640802,-196.0677116734,153.0360653919,-5.4578588484
455575,455575,22.3030126686,114.1883493162,0.1404208276,-201.2197814112,159.1575660739,-5.4685142445
455576,455576,22.3030645203,114.1883119583,0.3294538632,-205.0691120821,164.8993844727,-5.2797514616
455577,455577,22.3031105944,114.1882294917,-0.0851574989,-213.5664962137,170.0014827426,-5.6947771933
455578,455578,22.3031717851,114.1881607824,0.3696419910,-220.6463075852,176.7774989608,-5.2404050157
455579,455579,22.3032154572,114.1881053169,0.4322937475,-226.3614726828,181.6135894772,-5.1780909334
455580,455580,22.3032615754,114.1880321297,0.3723010739,-233.9026954992,186.7205703159,-5.2385047807
455581,455581,22.3033163326,114.1879416811,0.1466809160,-243.2225156417,192.7842098027,-5.4646558633
455582,455582,22.3033680406,114.1878528470,0.2036323982,-252.3759941789,198.5102120033,-5.4082374831
455583,455583,22.3034235818,114.1877600304,0.1568104482,-261.9398089403,204.6606932056,-5.4556414280
455584,455584,22.3034806943,114.1876708234,0.1553677424,-271.1316805661,210.9851677471,-5.4576764229
455585,455585,22.3035363421,114.1875751863,0.0507646998,-280.9861092423,217.1474651178,-5.5629148620
455586,455586,22.3035906120,114.1875123688,0.2756660488,-287.4587781577,223.1571312005,-5.3385114610
455587,455587,22.3036400652,114.1874010775,-0.1109319661,-298.9262146918,228.6335093917,-5.7258323927
455588,455588,22.3037001772,114.1873269076,0.1425788662,-306.5686280252,235.2901341445,-5.4729287592
455589,455589,22.3037910268,114.1871814866,0.0377217561,-321.5527175375,245.3506071878,-5.5789063033
455590,455590,22.3038001251,114.1871798191,0.4830505026,-321.7245353682,246.3581141063,-5.1336254289
455591,455591,22.3038605148,114.1870613343,0.0814330347,-333.9331387176,253.0455727604,-5.5361345768
455592,455592,22.3039100262,114.1870134637,0.1918914351,-338.8656409087,258.5283008124,-5.4261582719
455593,455593,22.3039559287,114.1869508683,0.2089928220,-345.3154075410,263.6114351948,-5.4096127706
455594,455594,22.3040035620,114.1868988700,0.1428379411,-350.6732218388,268.8861963946,-5.4762821862
455595,455595,22.3040507935,114.1868150276,0.5817657873,-359.3122989843,274.1165576604,-5.0380597278
455596,455596,22.3040844647,114.1867754349,0.2517407066,-363.3918486959,277.8451966851,-5.3684787302
455597,455597,22.3041203025,114.1867219824,0.1686830592,-368.8995184925,281.8138081655,-5.4520281885
455598,455598,22.3041549609,114.1866849200,0.4486781656,-372.7183702792,285.6517844798,-5.1724273402
455599,455599,22.3041784952,114.1866518358,0.3803975583,-376.1273204466,288.2579177598,-5.2410263347
455600,455600,22.3041999947,114.1866198471,0.3118922690,-379.4233847774,290.6387331292,-5.3098358228
455601,455601,22.3042197543,114.1866009063,0.2970341766,-381.3750019491,292.8268450010,-5.3249112810
455602,455602,22.3042385214,114.1865775948,0.3440796054,-383.7769850956,294.9050667637,-5.2781065068
455603,455603,22.3042567073,114.1865568690,0.3767771532,-385.9125348099,296.9189352150,-5.2456320566
455604,455604,22.3042781935,114.1865333366,0.4526378618,-388.3372625294,299.2982597488,-5.1700306877
455605,455605,22.3042930905,114.1865048264,0.3934486564,-391.2749222365,300.9479413239,-5.2294776943
455606,455606,22.3043105461,114.1864849555,0.3973692600,-393.3223758691,302.8809204291,-5.2257753097
455607,455607,22.3043292538,114.1864638814,0.4441154837,-395.4938180523,304.9525662469,-5.1792629206
455608,455608,22.3043477384,114.1864486738,0.4603728955,-397.0607584993,306.9994924797,-5.1632019183
455609,455609,22.3043592793,114.1864336321,0.3513955940,-398.6106235117,308.2775002443,-5.2723380595
455610,455610,22.3043698367,114.1864229535,0.3505249657,-399.7109153804,309.4465961683,-5.2733346480
455611,455611,22.3043775872,114.1864129774,0.3424284341,-400.7388318842,310.3048702853,-5.2815377306
455612,455612,22.3043817552,114.1863996392,0.3582519531,-402.1132008631,310.7664447562,-5.2658233474
455613,455613,22.3043880152,114.1863960573,0.3910854896,-402.4822586306,311.4596491777,-5.2330471979
455614,455614,22.3043889968,114.1863963065,0.1664549758,-402.4565698573,311.5683374472,-5.4576814592
455615,455615,22.3043890089,114.1863986806,0.0239863695,-402.2119306368,311.5696694276,-5.6001347133
455616,455616,22.3043890422,114.1863980635,0.0325408291,-402.2755172389,311.5733588567,-5.5915844439
455617,455617,22.3043891101,114.1863970504,0.0838415744,-402.3799139624,311.5808766020,-5.5402906484
455618,455618,22.3043894470,114.1863955135,0.1507269168,-402.5382808801,311.6181927879,-5.4734171316
455619,455619,22.3043893999,114.1863954355,0.1466820202,-402.5463118881,311.6129802303,-5.4774622769
455620,455620,22.3043892507,114.1863967838,0.1144388520,-402.4073792959,311.5964556862,-5.5096958715
455621,455621,22.3043896205,114.1863959141,0.1584835327,-402.4970011415,311.6374037918,-5.4656588588
455622,455622,22.3043895335,114.1863959908,0.1531187936,-402.4890970066,311.6277712396,-5.4710226245
